,name,lastName,uri,imageUri,worthChange,age,source,industry,gender,country,timestamp,headquarters,state,realTimeWorth,realTimeRank,realTimePosition,squareImage,position,rank,worth,title,government,pay,managementAssets
112,Chirayu Amin,Amin,chirayu-amin,chirayu-amin,0.0,76.0,Pharmaceuticals,Healthcare,M,India,1681550402483,,,1328.129,2198.0,2198.0,https://specials-images.forbesimg.com/imageserve/606f4c997d5828540a5645bf/416x416.jpg?background=000000&cropX1=560&cropX2=1152&cropY1=201&cropY2=793,,,,,,,
113,Cho Jung-ho,Cho,cho-jung-ho,cho-jung-ho,-100.028,64.0,Finance,Finance & Investments,M,South Korea,1681550402483,,,3479.071,860.0,860.0,https://specials-images.forbesimg.com/imageserve/60b1254d310af4072bd1fb5d/416x416.jpg?background=000000&cropX1=135&cropX2=1128&cropY1=247&cropY2=1239,,,,,,,
114,Cho Jyh-jer,Cho,cho-jyh-jer,no-pic,-2.599,,Semiconductors,Technology,M,Taiwan,1681550402483,,,1121.554,2478.0,2478.0,https://specials-images.forbesimg.com/imageserve/63a0c99719ae5f47238ceb38/416x416.jpg?background=000000&cropX1=3&cropX2=692&cropY1=80&cropY2=769,,,,,,,
115,Cho Young-sik,Cho,cho-young-sik,no-pic,29.996,61.0,diagnostics,Healthcare,M,South Korea,1681550402483,,,1043.282,2588.0,2588.0,https://specials-images.forbesimg.com/imageserve/625f1ea9ec9442845e971d92/416x416.jpg?background=000000&cropX1=2034&cropX2=3757&cropY1=557&cropY2=2279,,,,,,,
116,Chris Ellison,Ellison,chris-ellison,no-pic,16.734,65.0,Mining,Metals & Mining,M,Australia,1681550402483,,,1322.229,2204.0,2204.0,https://specials-images.forbesimg.com/imageserve/63ea79def85c6fe5f9d77ebd/416x416.jpg?background=000000&cropX1=147&cropX2=1003&cropY1=35&cropY2=891,,,,,,,
117,Chris Xu,Xu,chris-xu,no-pic,0.0,39.0,E-commerce,Fashion & Retail,M,China,1681550402482,,Guangdong,10500.0,177.0,177.0,,,,,,,,
118,Christian Angermayer,Angermayer,christian-angermayer,no-pic,14.24,44.0,Investments,Finance & Investments,M,Germany,1681550402483,,,1068.97,2548.0,2548.0,https://specials-images.forbesimg.com/imageserve/632b17a7848400c32b7d2c23/416x416.jpg?background=000000&cropX1=631&cropX2=1664&cropY1=20&cropY2=1053,,,,,,,
119,Christian Birkenstock,Birkenstock,christian-birkenstock,no-pic,0.0,50.0,Shoes,Fashion & Retail,M,Germany,1681550402483,,,1652.452,1848.0,1849.0,,,,,,,,
120,Christine Knauf,Knauf,christine-knauf,no-pic-female,0.0,,Building materials,Manufacturing,F,Germany,1681550402483,,,1266.019,2280.0,2280.0,,,,,,,,
121,Chu Jian,Chu,chu-jian-1,no-pic,30.644,60.0,Manufacturing,Manufacturing,M,China,1681550402483,,Zhejiang,1477.783,2030.0,2030.0,,,,,,,,
122,Chung Yong-ji,Chung,chung-yong-ji,no-pic,-77.899,53.0,Biotech,Healthcare,M,South Korea,1681550402483,,,1193.807,2389.0,2389.0,,,,,,,,
123,Chung Yong-jin,Chung,chung-yong-jin,chung-yong-jin,-10.141,54.0,Retail,Fashion & Retail,M,South Korea,1681550402483,,,1214.409,2352.0,2352.0,//specials-images.forbesimg.com/imageserve/5e77b1a2d8e1ae0007b732d5/416x416.jpg?background=000000&cropX1=3&cropX2=714&cropY1=16&cropY2=727,,,,,,,
124,Claudio Del Vecchio,Del Vecchio,claudio-del-vecchio,no-pic,29.933,66.0,Eyeglasses,Fashion & Retail,M,Italy,1681550402483,NY,New York,3960.43,734.0,734.0,https://specials-images.forbesimg.com/imageserve/642b2d3d240725d2a7eb479e/416x416.jpg?background=000000&cropX1=310&cropX2=1086&cropY1=145&cropY2=922,,,,,,,
125,Clelia Haji-Ioannou,Haji-Ioannou,clelia-haji-ioannou,no-pic-female,-0.816,52.0,EasyJet,Service,F,Cyprus,1681550402483,,,1012.37,2631.0,2631.0,,,,,,,,
126,Clemente Del Vecchio,Del Vecchio,clemente-del-vecchio,no-pic,29.933,18.0,Eyeglases,Fashion & Retail,M,Italy,1681550402483,,,3953.232,737.0,737.0,,,,,,,,
127,Cliff Obrecht,Obrecht,cliff-obrecht,no-pic,0.0,37.0,Software,Technology,M,Australia,1681550402483,,,3618.0,824.0,824.0,https://specials-images.forbesimg.com/imageserve/624430fcba07b141424ab6ab/416x416.jpg?background=000000&cropX1=543&cropX2=1057&cropY1=149&cropY2=663,,,,,,,
128,Conni Jonsson,Jonsson,conni-jonsson,no-pic,32.722,62.0,Asset management ,Finance & Investments,M,Sweden,1681550402483,,,1373.34,2145.0,2145.0,,,,,,,,
129,Cristina Green,Green,cristina-green,no-pic-female,0.0,,Fashion retail,Fashion & Retail,F,United Kingdom,1681550402483,,,1090.893,2515.0,2515.0,,,,,,,,
130,Daniel Feffer,Feffer,daniel-feffer,no-pic,-19.709,63.0,Pulp and paper,Manufacturing,M,Brazil,1681550402483,,,1085.193,2520.0,2520.0,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,,,,,,,
131,Daniel Hirschfeld,Hirschfeld,daniel-hirschfeld,no-pic,11.178,81.0,Fashion retail,Fashion & Retail,M,United States,1681550402483,NE,Nebraska,1366.52,2151.0,2151.0,,,,,,,,
132,Daniel Sundheim,Sundheim,daniel-sundheim,no-pic,0.0,46.0,Hedge funds,Finance & Investments,M,United States,1681550402483,NY,New York,2949.0,1047.0,1047.0,https://specials-images.forbesimg.com/imageserve/6063814730d15bbcd7ce7e1c/416x416.jpg?background=000000&cropX1=0&cropX2=1361&cropY1=435&cropY2=1797,,,,,,,
133,Danielle Bellon & family,Bellon,danielle-bellon,no-pic-female,-65.728,83.0,Food services,Service,F,France,1681550402482,,,4941.744,573.0,573.0,,,,,,,,
134,Danilo Iervolino,Iervolino,danilo-iervolino,no-pic,-0.302,45.0,Online universities,Technology,M,Italy,1681550402483,,,1054.664,2572.0,2572.0,https://specials-images.forbesimg.com/imageserve/642b38c3a587d8f00ebbf2c7/416x416.jpg?background=000000&cropX1=0&cropX2=1824&cropY1=477&cropY2=2302,,,,,,,
135,Danna Azrieli,Azrieli,danna-azrieli,no-pic-female,0.0,55.0,Real estate,Real Estate,F,Israel,1681550402483,,,1192.498,2392.0,2392.0,,,,,,,,
136,David Baszucki,Baszucki,david-baszucki,no-pic,0.0,60.0,Online games,Media & Entertainment,M,United States,1681550402483,CA,California,2986.164,1028.0,1028.0,https://specials-images.forbesimg.com/imageserve/615e05efefba96ce189bcce9/416x416.jpg?background=000000&cropX1=881&cropX2=2461&cropY1=69&cropY2=1648,,,,,,,
137,David Blitzer,Blitzer,david-blitzer,no-pic,0.0,53.0,Sports,Sports,M,United States,1681550402483,NY,New York,1934.3,1615.0,1615.0,,,,,,,,
138,David Feffer,Feffer,david-feffer,no-pic,-20.56,66.0,Pulp and paper,Manufacturing,M,Brazil,1681550402483,,,1130.402,2467.0,2467.0,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,,,,,,,
139,David Fong,Fong,david-fong-1,no-pic,0.0,65.0,Real estate,Real Estate,M,Hong Kong,1681550402483,,,1948.1,1605.0,1605.0,,,,,,,,
140,David Hoffmann,Hoffmann,david-hoffmann,no-pic,0.0,70.0,"Executive search, investments",Diversified,M,United States,1681550402483,FL,Florida,1567.0,1931.0,1931.0,https://specials-images.forbesimg.com/imageserve/62505a9511733e99ab4ebda7/416x416.jpg?background=000000&cropX1=417&cropX2=2278&cropY1=175&cropY2=2034,,,,,,,
141,David Kaplan,Kaplan,david-kaplan,no-pic,-19.65,55.0,Finance,Finance & Investments,M,United States,1681550402483,CA,California,1291.912,2243.0,2243.0,,,,,,,,
142,David McMurtry,McMurtry,david-mcmurtry,no-pic,-5.94,82.0,Manufacturing,Manufacturing,M,United Kingdom,1681550402483,,,1352.304,2165.0,2165.0,//specials-images.forbesimg.com/imageserve/58acd150a7ea431f3219eb6e/416x416.jpg?background=000000&cropX1=35&cropX2=724&cropY1=129&cropY2=819,,,,,,,
143,David Mindus,Mindus,david-mindus,no-pic,59.011,51.0,Real estate,Real Estate,M,Sweden,1681550402483,,,1922.679,1625.0,1625.0,,,,,,,,
144,David Penaloza Alanis,Penaloza Alanis,david-penaloza-alanis,no-pic,-4.026,49.0,Toll roads,Construction & Engineering,M,Mexico,1681550402483,,,1560.238,1936.0,1936.0,,,,,,,,
145,David Tran & family,Tran,david-tran,no-pic,0.0,77.0,Hot sauce,Food & Beverage,M,United States,1681550402483,CA,California,1021.381,2617.0,2617.0,https://specials-images.forbesimg.com/imageserve/642b30d3cffac6c2c35a2d8e/416x416.jpg?background=000000&cropX1=1278&cropX2=2002&cropY1=52&cropY2=776,,,,,,,
146,David Velez & family,Velez,david-velez,no-pic,-9.92,41.0,Fintech,Finance & Investments,M,Colombia,1681550402482,,,4622.725,615.0,615.0,https://specials-images.forbesimg.com/imageserve/60638457e39799801c5746a7/416x416.jpg?background=000000&cropX1=20&cropX2=1334&cropY1=129&cropY2=1443,,,,,,,
147,Dean Solon,Solon,dean-solon,no-pic,-8.472,58.0,Solar systems,Energy,M,United States,1681550402483,TN,Tennessee,1124.367,2474.0,2474.0,,,,,,,,
148,Deepak Mehta,Mehta,deepak-mehta,no-pic,0.0,66.0,Chemicals,Manufacturing,M,India,1681550402483,,,1414.128,2100.0,2100.0,https://specials-images.forbesimg.com/imageserve/602d7f59393a1065d8a2046a/416x416.jpg?background=000000&cropX1=499&cropX2=2549&cropY1=153&cropY2=2204,,,,,,,
149,Deng Weiming & family,Deng,deng-weiming,no-pic,67.634,54.0,Battery components,Manufacturing,M,China,1681550402483,,Hunan,2497.547,1266.0,1266.0,,,,,,,,
150,Denis Shtengelov,Shtengelov,denis-shtengelov,no-pic,0.0,50.0,"Food, retail",Food & Beverage,M,Russia,1681550402483,,,1317.567,2208.0,2208.0,,,,,,,,
151,Devi Shetty,Shetty,devi-shetty,no-pic,0.0,70.0,Healthcare,Healthcare,M,India,1681550402483,,,1260.066,2289.0,2289.0,https://specials-images.forbesimg.com/imageserve/6245ee2bcaf9d69fc6dcafbb/416x416.jpg?background=000000&cropX1=1665&cropX2=3236&cropY1=99&cropY2=1669,,,,,,,
152,Dewi Kam,Kam,dewi-kam,no-pic-female,11.298,72.0,Coal,Energy,F,Indonesia,1681550402482,,,4680.427,604.0,604.0,,,,,,,,
153,Dhruv Sawhney,Sawhney,dhruv-sawhney,no-pic,0.0,78.0,"Engineering, sugar",Construction & Engineering,M,India,1681550402483,,,1187.188,2402.0,2402.0,https://specials-images.forbesimg.com/imageserve/6245f103580ccff7731e179d/416x416.jpg?background=000000&cropX1=357&cropX2=1404&cropY1=42&cropY2=1089,,,,,,,
154,Diana Teh Li Shing,Shing,diana-teh-li-shing,no-pic-female,0.0,,Banking,Finance & Investments,F,Malaysia,1681550402483,,,1329.322,2194.0,2194.0,,,,,,,,
155,Dilip Surana,Surana,dilip-surana,no-pic,0.0,57.0,Pharmaceuticals,Healthcare,M,India,1681550402483,,,1448.861,2066.0,2067.0,,,,,,,,
156,Ding Shui Po,Ding,ding-shui-po,no-pic,1.118,52.0,"Sneakers, sportswear",Fashion & Retail,M,China,1681550402483,,Fujian,1348.757,2171.0,2171.0,,,,,,,,
157,Dmitry Mazepin,Mazepin,dmitry-mazepin,dmitry-mazepin,0.0,54.0,Chemicals,Manufacturing,M,Russia,1681550402483,,,2836.076,1103.0,1103.0,,,,,,,,
158,Dmitry Nikolaev,Nikolaev,dmitry-nikolaev,no-pic,0.0,56.0,Coal,Energy,M,Russia,1681550402483,,,1076.415,2540.0,2540.0,,,,,,,,
159,Donald Horton & family,Horton,donald-horton,no-pic,7.754,73.0,Homebuilding,Real Estate,M,United States,1681550402483,TX,Texas,3035.044,1012.0,1012.0,https://specials-images.forbesimg.com/imageserve/60464ead584901b00b3ef273/416x416.jpg?background=000000&cropX1=182&cropX2=1486&cropY1=83&cropY2=1387,,,,,,,
160,Dong Jinggui,Dong,dong-jinggui,no-pic,57.049,,Electric scooters,Automotive,M,China,1681550402483,,Jiangsu,3675.234,809.0,809.0,,,,,,,,
161,Doug Meijer & family,Meijer,doug-meijer,no-pic,0.0,69.0,Supermarkets,Fashion & Retail,M,United States,1681550402482,MI,Michigan,4565.151,628.0,628.0,,,,,,,,
162,Dragos Paval,Paval,dragos-paval,no-pic,0.0,56.0,Retail,Fashion & Retail,M,Romania,1681550402483,,,1745.471,1770.0,1770.0,,,,,,,,
163,Drorit Wertheim,Wertheim,drorit-wertheim,no-pic-female,0.0,67.0,Coca Cola Israel,Food & Beverage,F,Israel,1681550402483,,,1161.934,2435.0,2435.0,,,,,,,,
164,Du Jiangtao & family,Du,du-jiangtao,du-jiangtao,8.678,53.0,Chemicals,Manufacturing,M,China,1681550402483,,Beijing,2826.453,1109.0,1109.0,//specials-images.forbesimg.com/imageserve/562029ede4b0ffa7afe5eb62/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=58&cropY2=802,,,,,,,
165,Du Yulin & family,Du,du-yulin,no-pic,15.793,50.0,Software,Technology,M,China,1681550402483,,Guangdong,1256.27,2297.0,2297.0,,,,,,,,
166,Dwight Schar,Schar,dwight-schar,dwight-schar,2.786,81.0,"Homebuilding, NFL team",Construction & Engineering,M,United States,1681550402483,FL,Florida,1927.221,1619.0,1619.0,,,,,,,,
167,Eddy Sugianto,Sugianto,eddy-sugianto,no-pic,17.314,77.0,Coal,Metals & Mining,M,Indonesia,1681550402483,,,1290.914,2246.0,2246.0,https://specials-images.forbesimg.com/imageserve/638e271060e1ba131255d450/416x416.jpg?background=000000&cropX1=50&cropX2=346&cropY1=58&cropY2=354,,,,,,,
168,Eduard Kucera,Kucera,eduard-kucera,no-pic,-2.706,70.0,Software,Technology,M,Czech Republic,1681550402483,,,1367.296,2149.0,2149.0,,,,,,,,
169,Eduardo Costantini,Costantini,eduardo-costantini,no-pic,3.417,76.0,Real estate,Real Estate,M,Argentina,1681550402483,,,1226.223,2336.0,2336.0,//specials-images.forbesimg.com/imageserve/5a7a257ba7ea43169012d53c/416x416.jpg?background=000000&cropX1=766&cropX2=3435&cropY1=0&cropY2=2667,,,,,,,
170,Eduardo Eurnekian,Eurnekian,eduardo-eurnekian,eduardo-eurnekian,-8.281,90.0,"Airports, investments",Diversified,M,Argentina,1681550402483,,,1991.916,1575.0,1575.0,//specials-images.forbesimg.com/imageserve/5e73d11607adf00006db9515/416x416.jpg?background=000000&cropX1=2263&cropX2=5806&cropY1=0&cropY2=3540,,,,,,,
171,Edward Lampert,Lampert,edward-lampert,edward-lampert,16.154,60.0,Sears,Finance & Investments,M,United States,1681550402483,FL,Florida,1865.47,1666.0,1666.0,//specials-images.forbesimg.com/imageserve/8cf1228c1a15189e60fb6041f47333eb/416x416.jpg?background=000000&cropX1=82&cropX2=744&cropY1=95&cropY2=757,,,,,,,
172,Edward Stack,Stack,edward-stack,edward-stack,17.459,68.0,Dick's Sporting Goods,Fashion & Retail,M,United States,1681550402483,PA,Pennsylvania,2051.311,1535.0,1535.0,//specials-images.forbesimg.com/imageserve/58c1999531358e1a35acb543/416x416.jpg?background=000000&cropX1=155&cropX2=575&cropY1=32&cropY2=453,,,,,,,
173,Edwin Soeryadjaya,Soeryadjaya,edwin-soeryadjaya-1,no-pic,-0.572,73.0,"Coal, investments",Energy,M,Indonesia,1681550402483,,,1153.276,2442.0,2442.0,,,,,,,,
174,Edythe Broad & family,Broad,edythe-broad,no-pic-female,0.0,87.0,"Homebuilding, insurance",Diversified,F,United States,1681550402482,CA,California,6852.125,369.0,369.0,https://specials-images.forbesimg.com/imageserve/62446cad7e919f74474ab6ab/416x416.jpg?background=000000&cropX1=1453&cropX2=2550&cropY1=403&cropY2=1499,,,,,,,
175,Egor Kulkov,Kulkov,egor-kulkov,no-pic,0.0,51.0,Pharmaceuticals,Healthcare,M,Russia,1681550402483,,,3048.899,1005.0,1005.0,,,,,,,,
176,Eleanor Butt Crook & family,Crook,eleanor-butt-crook,no-pic-female,0.0,90.0,Supermarkets,Fashion & Retail,F,United States,1681550402483,TX,Texas,2805.3,1117.0,1117.0,,,,,,,,
177,Elisabeth DeLuca,DeLuca,elisabeth-deluca,no-pic-female,0.0,75.0,Subway,Food & Beverage,F,United States,1681550402482,,,4012.0,721.0,721.0,,,,,,,,
178,Elizabeth Holmes,Holmes,elizabeth-holmes,elizabeth-holmes,,39.0,blood testing,Healthcare,F,United States,1681550402483,CA,California,0.0,2655.0,2655.0,https://specials-images.forbesimg.com/imageserve/f73972b9d28df45e961ffa27a62cdff5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=150&cropY2=894,,,,,,,
179,Elizabeth Uihlein,Uihlein,elizabeth-uihlein,no-pic-female,0.0,77.0,Packaging materials,Manufacturing,F,United States,1681550402483,IL,Illinois,3808.848,775.0,775.0,https://specials-images.forbesimg.com/imageserve/62f15573abbc8f597b1d9c78/416x416.jpg?background=000000&cropX1=0&cropX2=623&cropY1=0&cropY2=623,,,,,,,
180,Erich Wesjohann & family,Wesjohann,erich-wesjohann,no-pic,0.0,77.0,Poultry genetics,Food & Beverage,M,Germany,1681550402482,,,5523.641,492.0,492.0,,,,,,,,
181,Eugene Wu,Wu,eugene-wu,eugene-wu,8.532,77.0,Finance,Finance & Investments,M,Taiwan,1681550402483,,,1185.797,2403.0,2403.0,//specials-images.forbesimg.com/imageserve/5e1e4e5bda6d380006299ad2/416x416.jpg?background=000000&cropX1=8&cropX2=718&cropY1=46&cropY2=757,,,,,,,
182,Falguni Nayar,Nayar,falguni-nayar,no-pic-female,0.0,60.0,Retailing,Fashion & Retail,F,India,1681550402483,,,2359.102,1348.0,1348.0,https://specials-images.forbesimg.com/imageserve/624433b350f24c36ffc7b3b0/416x416.jpg?background=000000&cropX1=0&cropX2=1390&cropY1=248&cropY2=1639,,,,,,,
183,Fan Daidi,Fan,fan-daidi,no-pic-female,-99.293,57.0,Skincare,Fashion & Retail,F,China,1681550402483,,Shaanxi,3409.057,882.0,882.0,,,,,,,,
184,Farhad Ebrahimi,Ebrahimi,farhad-ebrahimi,no-pic,-14.32,84.0,Solar panels,Manufacturing,M,United States,1681550402483,CO,Colorado,1163.459,2434.0,2434.0,,,,,,,,
185,Federico De Nora,De Nora,federico-de-nora,no-pic,0.0,55.0,Electrodes,Manufacturing,M,Italy,1681550402483,,,1546.845,1949.0,1949.0,,,,,,,,
186,Fei Song,Song,fei-song,no-pic,7.86,56.0,Machinery,Manufacturing,M,China,1681550402483,,Shandong,1224.024,2341.0,2341.0,,,,,,,,
187,Feng Yuxia,Feng,feng-yuxia,no-pic-female,-12.683,58.0,Pharmaceuticals,Healthcare,F,China,1681550402483,,Beijing,1019.259,2621.0,2621.0,,,,,,,,
188,Fernando Chico Pardo,Chico Pardo,fernando-chico-pardo,no-pic,-2.233,71.0,Airport management,Service,M,Mexico,1681550402483,,,2660.546,1196.0,1196.0,//specials-images.forbesimg.com/imageserve/5c7850314bbe6f0583123c77/416x416.jpg?background=000000&cropX1=154&cropX2=858&cropY1=16&cropY2=720,,,,,,,
189,Francesco Saputo,Saputo,francesco-saputo,no-pic,20.654,,Cheese,Food & Beverage,M,Canada,1681550402483,,Quebec,1296.723,2235.0,2235.0,,,,,,,,
190,Francine von Finck & family,von Finck,francine-von-finck,no-pic-female,-9.771,,Investments,Finance & Investments,F,Germany,1681550402482,,,8525.869,251.0,251.0,,,,,,,,
191,Francois Feuillet & family,Feuillet,francois-feuillet,no-pic,-3.704,74.0,"Motorhomes, RVs",Automotive,M,France,1681550402483,,,1844.259,1687.0,1687.0,//specials-images.forbesimg.com/imageserve/5a7deeb3a7ea431690131b81/416x416.jpg?background=000000&cropX1=551&cropX2=1315&cropY1=491&cropY2=1255,,,,,,,
192,Frank Slootman,Slootman,frank-slootman,no-pic,5.925,64.0,Software,Technology,M,United States,1681550402483,CA,California,1541.53,1952.0,1952.0,https://specials-images.forbesimg.com/imageserve/60638834dbd41e0a844ae7fe/416x416.jpg?background=000000&cropX1=540&cropX2=1356&cropY1=146&cropY2=962,,,,,,,
193,Franziska Wuerbser,Wuerbser,franziska-wuerbser,no-pic-female,3.96,35.0,Kitchen appliances,Manufacturing,F,Germany,1681550402483,,,1177.336,2416.0,2416.0,,,,,,,,
194,Fred Ehrsam,Ehrsam,fred-ehrsam,no-pic,10.8,34.0,cryptocurrency exchange,Finance & Investments,M,United States,1681550402483,FL,Florida,1118.529,2482.0,2482.0,https://specials-images.forbesimg.com/imageserve/6063888ca33337dd9e276465/416x416.jpg?background=000000&cropX1=465&cropX2=1482&cropY1=141&cropY2=1158,,,,,,,
195,Fredrik Österberg,Österberg,fredrik-osterberg,no-pic,-11.023,52.0,Gambling products,Gambling & Casinos,M,Sweden,1681550402483,,,1725.215,1787.0,1787.0,,,,,,,,
196,Fritz Draexlmaier,Draexlmaier,fritz-draexlmaier,fritz-draexlmaier,0.0,,Auto parts ,Automotive,M,Germany,1681550402483,,,1986.728,1579.0,1579.0,//specials-images.forbesimg.com/imageserve/5c703c114bbe6f79679f0521/416x416.jpg?background=000000&cropX1=221&cropX2=1235&cropY1=99&cropY2=1112,,,,,,,
197,Fu Mingkang & family,Fu,fu-mingkang,no-pic,6.181,60.0,Manufacturing,Manufacturing,M,China,1681550402483,,Zhejiang,1367.289,2150.0,2150.0,,,,,,,,
198,Fumio Kaneko,Kaneko,fumio-kaneko,no-pic,0.928,66.0,Waste management,Service,M,Japan,1681550402483,,,1071.548,2543.0,2543.0,https://specials-images.forbesimg.com/imageserve/63e65cb99073392361f721e9/416x416.jpg?background=000000&cropX1=451&cropX2=1438&cropY1=202&cropY2=1190,,,,,,,
199,G. Gnanalingam,Gnanalingam,g-gnanalingam,g-gnanalingam,3.485,78.0,Ports,Logistics,M,Malaysia,1681550402483,,,1501.57,1990.0,1990.0,//specials-images.forbesimg.com/imageserve/56cbaf11e4b062f6b59a42eb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813,,,,,,,
200,G. M. Rao,Rao,g-m-rao,g-m-rao,0.0,72.0,Infrastructure,Logistics,M,India,1681550402483,,,1417.348,2096.0,2096.0,//specials-images.forbesimg.com/imageserve/5e768ac5d8e1ae0007b722de/416x416.jpg?background=000000&cropX1=287&cropX2=2431&cropY1=24&cropY2=2169,,,,,,,
201,Gabriel Escarrer,Escarrer,gabriel-escarrer,gabriel-escarrer,6.616,88.0,Hotels,Service,M,Spain,1681550402483,,,1058.796,2565.0,2565.0,//specials-images.forbesimg.com/imageserve/5c7216b931358e35dd26fe36/416x416.jpg?background=000000&cropX1=129&cropX2=486&cropY1=3&cropY2=360,,,,,,,
202,Gabriella Meister,Meister,gabriella-meister,no-pic-female,3.957,,Appliances,Manufacturing,F,Germany,1681550402483,,,1199.126,2376.0,2376.0,,,,,,,,
203,Gan Zhongru,Gan,gan-zhongru,no-pic,-8.172,74.0,Pharmaceuticals,Healthcare,M,China,1681550402483,,Beijing,1210.558,2356.0,2356.0,,,,,,,,
204,Gang Chen,Chen,gang-chen-1,no-pic,8.989,55.0,Solar energy,Energy,M,China,1681550402483,,Guangdong,1014.467,2626.0,2626.0,,,,,,,,
205,Gao Jifan & family,Gao,gao-jifan,no-pic,-24.733,58.0,Solar equipment,Energy,M,China,1681550402482,,Jiangsu,5538.821,490.0,490.0,https://specials-images.forbesimg.com/imageserve/6182cc393bf7c3b9cf3d1ca0/416x416.jpg?background=000000&cropX1=377&cropX2=2937&cropY1=63&cropY2=2621,,,,,,,
206,Gao Yunfeng,Gao,gao-yunfeng,no-pic,7.272,56.0,Industrial lasers,Manufacturing,M,China,1681550402483,,Guangdong,1030.48,2604.0,2604.0,//specials-images.forbesimg.com/imageserve/5a8df770a7ea431690141002/416x416.jpg?background=000000&cropX1=187&cropX2=1715&cropY1=102&cropY2=1630,,,,,,,
207,Gary Friedman,Friedman,gary-friedman,no-pic,-8.008,65.0,Furniture retail,Fashion & Retail,M,United States,1681550402483,CA,California,1083.853,2525.0,2525.0,https://specials-images.forbesimg.com/imageserve/606d0cc8cfcbcccb1a94db8e/416x416.jpg?background=000000&cropX1=0&cropX2=1455&cropY1=69&cropY2=1525,,,,,,,
208,Gary Lauder,Lauder,gary-lauder,no-pic,9.018,60.0,Estée Lauder,Fashion & Retail,M,United States,1681550402483,CA,California,1343.769,2179.0,2179.0,//specials-images.forbesimg.com/imageserve/5d94f4d967dd830006a28754/416x416.jpg?background=000000&cropX1=0&cropX2=1994&cropY1=236&cropY2=2229,,,,,,,
